data_hora;semana_do_ano;semana_ano;mes;mes_ano;bimestre;bimestre_ano;trimestre;trimestre_ano;ano;latitude;longitude;geometry;tipo_dado;cluster_label
2024-01-30 11:05:31;5;2024-S05;1;2024-01;1;2024-B1;1;2024-T1;2024;-19.879858296674595;-43.92995386215565;POINT (-43.929935 -19.879847);treino;0
2024-01-30 11:10:00;5;2024-S05;1;2024-01;1;2024-B1;1;2024-T1;2024;-19.838657568064665;-43.94619093747018;POINT (-43.946195 -19.83865266);treino;0
2024-01-30 11:10:00;5;2024-S05;1;2024-01;1;2024-B1;1;2024-T1;2024;-19.895769609873884;-43.94603809108274;POINT (-43.946044 -19.8957583);treino;0
2024-01-31 03:49:00;5;2024-S05;1;2024-01;1;2024-B1;1;2024-T1;2024;-19.937380158193513;-43.952683207327446;POINT (-43.95266467 -19.9373789);treino;0
2024-01-31 03:49:00;5;2024-S05;1;2024-01;1;2024-B1;1;2024-T1;2024;-19.895769030913286;-43.94605586771418;POINT (-43.946044 -19.8957583);treino;0
2024-01-31 05:01:00;5;2024-S05;1;2024-01;1;2024-B1;1;2024-T1;2024;-19.906636469046564;-43.95077065610848;POINT (-43.9507913 -19.90662798);treino;0
2024-01-31 07:33:00;5;2024-S05;1;2024-01;1;2024-B1;1;2024-T1;2024;-19.90664106684131;-43.95079316353546;POINT (-43.9507913 -19.90662798);treino;0
2024-01-31 18:39:00;5;2024-S05;1;2024-01;1;2024-B1;1;2024-T1;2024;-19.937380435006954;-43.9526549137394;POINT (-43.95266467 -19.9373789);treino;0
2024-01-31 18:39:00;5;2024-S05;1;2024-01;1;2024-B1;1;2024-T1;2024;-19.9124828644777;-43.921371731980756;POINT (-43.921383 -19.9124742);treino;0
2024-02-01 06:59:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.891375632157335;-43.957050900631856;POINT (-43.95705484 -19.8913847);treino;0
2024-02-01 07:48:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.89138064149733;-43.95704466758649;POINT (-43.95705484 -19.8913847);treino;0
2024-02-01 08:34:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.91247489851868;-43.92140412888358;POINT (-43.921383 -19.9124742);treino;0
2024-02-01 08:34:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.953522444854972;-43.97505921529412;POINT (-43.97505691 -19.95351447);treino;0
2024-02-01 09:42:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.953510664796944;-43.97508771598727;POINT (-43.97505691 -19.95351447);treino;0
2024-02-01 09:42:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.84151599299111;-43.95791846093665;POINT (-43.957901 -19.8415229);treino;0
2024-02-01 10:26:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.90558278311588;-43.94624246014497;POINT (-43.946237 -19.90558421);treino;0
2024-02-01 10:26:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.841506862981447;-43.95790765384439;POINT (-43.957901 -19.8415229);treino;0
2024-02-01 11:23:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.90557961362682;-43.94623658589711;POINT (-43.946237 -19.90558421);treino;0
2024-02-01 11:23:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.862578263927823;-43.95619420650512;POINT (-43.956194 -19.8625874);treino;0
2024-02-01 18:51:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.862586064345845;-43.9561926625757;POINT (-43.956194 -19.8625874);treino;0
2024-02-01 18:51:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.88400728335547;-43.949594482903514;POINT (-43.94959623 -19.88401404);treino;0
2024-02-02 04:01:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.884022007812327;-43.94959290077275;POINT (-43.94959623 -19.88401404);treino;0
2024-02-02 04:01:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-20.00512888398363;-44.037022590446774;POINT (-44.037013 -20.0051243);treino;0
2024-02-02 04:33:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.939629546364465;-43.91661447792319;POINT (-43.91660723 -19.93963304);treino;0
2024-02-02 04:33:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.857510479005185;-43.97464036878059;POINT (-43.97464 -19.8575139);treino;0
2024-02-02 05:30:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.939627963881772;-43.916607443429506;POINT (-43.91660723 -19.93963304);treino;0
2024-02-02 05:30:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.85750289607108;-43.974650819273656;POINT (-43.97464 -19.8575139);treino;0
2024-02-02 09:09:55;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.807497859711717;-44.00042043440619;POINT (-44.00043125 -19.80748361);treino;0
2024-02-02 09:09:55;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-20.005134044525473;-44.03700575199323;POINT (-44.037013 -20.0051243);treino;0
2024-02-02 09:52:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.807481314273588;-44.00043984716685;POINT (-44.00043125 -19.80748361);treino;0
2024-02-02 09:52:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.95559214363632;-43.93387708366013;POINT (-43.933875 -19.9555849);treino;0
2024-02-02 09:52:12;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.880710742317586;-43.953162564603495;POINT (-43.95318266 -19.88074452);treino;0
2024-02-02 09:52:12;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.95557974280381;-43.93387339422962;POINT (-43.933875 -19.9555849);treino;0
2024-02-02 10:54:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.90701998330849;-43.91489704314045;POINT (-43.914901 -19.9070192);treino;0
2024-02-02 10:54:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.88074967469273;-43.95318874935551;POINT (-43.95318266 -19.88074452);treino;0
2024-02-02 11:07:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.943054851622833;-44.00402753112108;POINT (-44.0040244 -19.94305005);treino;0
2024-02-02 11:18:39;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.90701889859339;-43.914885886740144;POINT (-43.914901 -19.9070192);treino;0
2024-02-02 11:18:39;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.909755990180674;-43.94229491705573;POINT (-43.94229605 -19.90975711);treino;0
2024-02-03 01:42:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.929433467086845;-43.94372244434839;POINT (-43.9437217350662 -19.9294289000954);treino;0
2024-02-03 02:52:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.892809131522466;-43.96674192358915;POINT (-43.966742 -19.8928064);treino;0
2024-02-03 02:52:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.90974366715425;-43.94227059617212;POINT (-43.94229605 -19.90975711);treino;0
2024-02-03 04:00:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.892792554950375;-43.96674160192497;POINT (-43.966742 -19.8928064);treino;0
2024-02-03 04:00:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.941418711606;-43.949005403448595;POINT (-43.9489971026816 -19.9414212319458);treino;0
2024-02-03 04:00:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.874437602597272;-43.94849007350902;POINT (-43.94848352 -19.87442419);treino;0
2024-02-04 09:20:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.912275414968434;-43.93898769243997;POINT (-43.9389955 -19.9122808);treino;0
2024-02-04 09:20:00;5;2024-S05;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.892427047175584;-43.96452049481127;POINT (-43.96450621 -19.89244259);treino;0
2024-02-05 00:19:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.87218330218898;-43.942988194170184;POINT (-43.9429927 -19.872197);treino;0
2024-02-05 00:19:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.892435245741474;-43.96451344817528;POINT (-43.96450621 -19.89244259);treino;0
2024-02-05 01:57:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.921207975770447;-43.94887678769556;POINT (-43.9488582 -19.9212222);treino;0
2024-02-05 01:57:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.903285916157273;-43.94386771072217;POINT (-43.94385791 -19.90328645);treino;0
2024-02-05 07:38:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.935557858970302;-43.972600084661906;POINT (-43.97260036 -19.93556414);treino;0
2024-02-05 09:58:07;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.954693807755664;-43.95296714832607;POINT (-43.9529811 -19.954687);treino;0
2024-02-05 09:58:07;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.903283527345437;-43.94384877670588;POINT (-43.94385791 -19.90328645);treino;0
2024-02-05 10:19:46;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.87349326378116;-43.94821615533476;POINT (-43.9482132184325 -19.8735065591236);treino;0
2024-02-05 10:19:46;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.921228094234113;-43.9488484781293;POINT (-43.9488582 -19.9212222);treino;0
2024-02-05 12:45:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.91898156730389;-43.94947884163909;POINT (-43.9494752738408 -19.9189729528696);treino;0
2024-02-05 14:57:46;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.820285685110612;-43.97466066511585;POINT (-43.974646 -19.82028666);treino;0
2024-02-05 14:57:46;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.856767666622037;-43.96163458912364;POINT (-43.9616348 -19.8567654);treino;0
2024-02-05 21:21:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.85675890852279;-43.96164985933995;POINT (-43.9616348 -19.8567654);treino;0
2024-02-05 21:21:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.82029119259526;-43.97463808591692;POINT (-43.974646 -19.82028666);treino;0
2024-02-06 02:15:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.872179815603843;-43.94298464119911;POINT (-43.9429927 -19.872197);treino;0
2024-02-06 02:15:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.93978655676098;-43.92898958969939;POINT (-43.92898079 -19.93977366);treino;0
2024-02-06 03:03:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.912268262652137;-43.93899404402493;POINT (-43.9389955 -19.9122808);treino;0
2024-02-06 03:03:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.98433484849228;-44.03403578950766;POINT (-44.03403715 -19.9843272);treino;0
2024-02-06 03:03:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.939791619827346;-43.92897207036618;POINT (-43.92898079 -19.93977366);treino;0
2024-02-06 03:03:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.954684621248436;-43.95299355068254;POINT (-43.9529811 -19.954687);treino;0
2024-02-06 04:27:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.86062404607986;-43.97112300512476;POINT (-43.971129 -19.8606215);treino;0
2024-02-06 04:27:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.98433829609368;-44.03405031769251;POINT (-44.03403715 -19.9843272);treino;0
2024-02-06 04:30:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.860638313768916;-43.97112122811262;POINT (-43.971129 -19.8606215);treino;0
2024-02-06 04:30:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.90447144360787;-43.96342200302599;POINT (-43.96343263 -19.90447136);treino;0
2024-02-06 05:08:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.921048117285185;-43.94723882500244;POINT (-43.9472321290885 -19.9210578756541);treino;0
2024-02-06 07:51:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.93555829046507;-43.97258816871133;POINT (-43.97260036 -19.93556414);treino;0
2024-02-06 10:17:25;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.90447079293351;-43.96344837032963;POINT (-43.96343263 -19.90447136);treino;0
2024-02-06 10:17:25;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.90936261152427;-43.94321500416555;POINT (-43.943226 -19.9093674);treino;0
2024-02-06 14:47:53;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.909367672141325;-43.94321161543762;POINT (-43.943226 -19.9093674);treino;0
2024-02-06 14:47:53;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.96376428724243;-43.99027145184805;POINT (-43.99027491 -19.96374999);treino;0
2024-02-07 00:17:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.926806088939852;-43.91531891525781;POINT (-43.91531696 -19.92679188);treino;0
2024-02-07 00:17:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.95667303168529;-43.9309148758018;POINT (-43.930918 -19.956671);treino;0
2024-02-07 01:45:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.91373900653286;-43.90954003758369;POINT (-43.909534 -19.9137374);treino;0
2024-02-07 01:45:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.963741480173216;-43.990248663733205;POINT (-43.99027491 -19.96374999);treino;0
2024-02-07 02:54:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.926784306957764;-43.915322825312906;POINT (-43.91531696 -19.92679188);treino;0
2024-02-07 02:54:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.956664948669843;-43.9309048259883;POINT (-43.930918 -19.956671);treino;0
2024-02-07 09:42:12;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.926528770808428;-43.93512219079347;POINT (-43.9351147785193 -19.9265259679813);treino;0
2024-02-07 09:42:12;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.9137512065217;-43.90951803191721;POINT (-43.909534 -19.9137374);treino;0
2024-02-07 10:36:52;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.88034487928863;-43.95896587671419;POINT (-43.958986 -19.880349);treino;0
2024-02-07 10:36:52;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.940715438306867;-43.92913033009189;POINT (-43.92913419 -19.94072069);treino;0
2024-02-07 14:37:25;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.940744575314625;-43.92913132342731;POINT (-43.92913419 -19.94072069);treino;0
2024-02-07 14:37:25;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.880357343381863;-43.958995565790254;POINT (-43.958986 -19.880349);treino;0
2024-02-07 18:26:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.927345089562774;-43.9776063321361;POINT (-43.97759557546 -19.927338179019);treino;0
2024-02-08 00:30:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.911265516497988;-43.94181352085395;POINT (-43.9418165 -19.9112667);treino;0
2024-02-08 00:30:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.976995603604326;-44.03054265807523;POINT (-44.03055724 -19.97698757);treino;0
2024-02-08 01:55:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.976987951345688;-44.03056272202489;POINT (-44.03055724 -19.97698757);treino;0
2024-02-08 01:55:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.9112688053494;-43.94179442070782;POINT (-43.9418165 -19.9112667);treino;0
2024-02-08 02:18:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.941425591494717;-43.9490955014594;POINT (-43.9490894 -19.941424);treino;0
2024-02-08 02:18:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.963757157879737;-43.99027261798479;POINT (-43.9902749119042 -19.9637499939368);treino;0
2024-02-08 02:50:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.94143038985054;-43.94908707983534;POINT (-43.9490894 -19.941424);treino;0
2024-02-08 02:50:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.882968172670598;-43.93997701534376;POINT (-43.939976 -19.88295737);treino;0
2024-02-08 02:56:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.882953569325593;-43.939996438275166;POINT (-43.939976 -19.88295737);treino;0
2024-02-08 02:56:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.988120288973715;-44.043789190731005;POINT (-44.043783 -19.988126);treino;0
2024-02-08 03:11:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.903126396179502;-43.914466943607074;POINT (-43.91446894 -19.90311869);treino;0
2024-02-08 03:11:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.98811079359904;-44.043783959850956;POINT (-44.043783 -19.988126);treino;0
2024-02-08 03:13:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.951712546014473;-43.926579637973404;POINT (-43.926586 -19.9517094);treino;0
2024-02-08 03:13:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.903103388143762;-43.914461371640876;POINT (-43.91446894 -19.90311869);treino;0
2024-02-08 03:25:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.951715821271737;-43.92658840078461;POINT (-43.926586 -19.9517094);treino;0
2024-02-08 03:25:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.872769675777768;-43.942910494303725;POINT (-43.94290087 -19.87274941);treino;0
2024-02-08 03:30:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.87274538802175;-43.94288538682295;POINT (-43.94290087 -19.87274941);treino;0
2024-02-08 03:30:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.929281734548947;-43.95763496462331;POINT (-43.95762141 -19.92928422);treino;0
2024-02-08 11:22:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.984326856062047;-44.034043103072236;POINT (-44.03403715 -19.9843272);treino;0
2024-02-08 11:22:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.894247622324784;-43.95327949959924;POINT (-43.953271 -19.8942412);treino;0
2024-02-08 15:12:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.894241545722256;-43.95326353542378;POINT (-43.953271 -19.8942412);treino;0
2024-02-08 15:12:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.984332312594578;-44.03402397978026;POINT (-44.03403715 -19.9843272);treino;0
2024-02-08 15:16:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.93341054349566;-44.00989290693376;POINT (-44.00989117 -19.93340752);treino;0
2024-02-08 15:16:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.92838667367744;-43.957815282232396;POINT (-43.95781758 -19.92839509);treino;0
2024-02-08 17:07:35;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.943924647827703;-43.93316834228179;POINT (-43.93317263 -19.94392649);treino;0
2024-02-08 17:07:35;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.933401420486128;-44.00987312995902;POINT (-44.00989117 -19.93340752);treino;0
2024-02-09 02:55:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.956285418685066;-43.941764735734424;POINT (-43.941747 -19.9562831);treino;0
2024-02-09 02:55:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.863989680173457;-43.954689057781;POINT (-43.9546965 -19.86398626);treino;0
2024-02-09 03:00:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.86399779482531;-43.95469273475252;POINT (-43.9546965 -19.86398626);treino;0
2024-02-09 03:00:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.905730030366126;-43.897266688395256;POINT (-43.89726298 -19.90572633);treino;0
2024-02-09 03:00:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.956316311145557;-43.941743737732644;POINT (-43.941747 -19.9562831);treino;0
2024-02-09 03:00:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.92737860221966;-43.95052769171024;POINT (-43.9505351 -19.9273727);treino;0
2024-02-09 05:12:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.93702361991077;-43.94924883108697;POINT (-43.9492546627141 -19.937022801169);treino;0
2024-02-09 05:12:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.905720693263458;-43.89724139499394;POINT (-43.89726298 -19.90572633);treino;0
2024-02-09 05:12:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.827110586778776;-43.96780732518412;POINT (-43.9678086 -19.8271079);treino;0
2024-02-09 10:00:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.905755341846977;-43.99996415690587;POINT (-43.9999644259577 -19.9057588185824);treino;0
2024-02-09 10:00:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.995079797886614;-44.00954591298785;POINT (-44.0095441 -19.995058);treino;0
2024-02-09 10:40:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.946736698368525;-43.97828253021162;POINT (-43.97828806 -19.94673613);treino;0
2024-02-09 10:40:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.99507479502793;-44.009544420582614;POINT (-44.0095441 -19.995058);treino;0
2024-02-09 11:48:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.946748213035157;-43.978287927908546;POINT (-43.97828806 -19.94673613);treino;0
2024-02-09 11:48:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.82710977165548;-43.9678084217014;POINT (-43.9678086 -19.8271079);treino;0
2024-02-09 12:03:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.84138943736012;-43.9607033160857;POINT (-43.96070197 -19.8414022);treino;0
2024-02-09 12:03:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.927368987932365;-43.950541186728024;POINT (-43.9505351 -19.9273727);treino;0
2024-02-09 13:20:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.90579583769003;-43.92065640893461;POINT (-43.92066059 -19.90579602);treino;0
2024-02-09 15:23:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.841402395303895;-43.960704820475655;POINT (-43.96070197 -19.8414022);treino;0
2024-02-09 15:23:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.891899036288933;-43.95088286320497;POINT (-43.950889 -19.8918919);treino;0
2024-02-10 05:47:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.931272271593034;-43.94694912198511;POINT (-43.9469502296614 -19.9312668317589);treino;0
2024-02-10 14:39:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.891887626239548;-43.95089286574876;POINT (-43.950889 -19.8918919);treino;0
2024-02-10 14:39:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.913077823605185;-43.95472413169595;POINT (-43.95473978 -19.91306397);treino;0
2024-02-10 14:40:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.913058039459496;-43.95474080312585;POINT (-43.95473978 -19.91306397);treino;0
2024-02-10 14:40:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.838723985070672;-44.01300277176985;POINT (-44.013009 -19.8387201);treino;0
2024-02-10 17:08:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.838711844429252;-44.01301599982906;POINT (-44.013009 -19.8387201);treino;0
2024-02-10 17:08:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.829039569065426;-43.98042058539331;POINT (-43.98040033 -19.82904918);treino;0
2024-02-11 00:52:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.829065910840125;-43.98040599999168;POINT (-43.98040033 -19.82904918);treino;0
2024-02-11 00:52:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.991117215807634;-44.02179937448706;POINT (-44.021778 -19.9911114);treino;0
2024-02-11 02:11:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.99111995527688;-44.02178036862867;POINT (-44.021778 -19.9911114);treino;0
2024-02-11 02:11:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.925946437279652;-43.919440163529856;POINT (-43.91945485 -19.92592831);treino;0
2024-02-11 04:00:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.923887415332764;-43.95217151285022;POINT (-43.95216246 -19.92387709);treino;0
2024-02-11 04:00:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.925903897441547;-43.91947591043858;POINT (-43.91945485 -19.92592831);treino;0
2024-02-11 22:24:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.87162980490104;-43.97937199743009;POINT (-43.979387 -19.8716359);treino;0
2024-02-11 22:24:00;6;2024-S06;2;2024-02;1;2024-B1;1;2024-T1;2024;-20.011098877120315;-44.035747973547636;POINT (-44.03574322 -20.01111805);treino;0
2024-02-12 05:42:00;7;2024-S07;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.9057877290156;-43.92066074738382;POINT (-43.92066059 -19.90579602);treino;0
2024-02-12 09:08:00;7;2024-S07;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.871643318431612;-43.97937911720031;POINT (-43.979387 -19.8716359);treino;0
2024-02-12 09:08:00;7;2024-S07;2;2024-02;1;2024-B1;1;2024-T1;2024;-20.011121867711967;-44.03573798827235;POINT (-44.03574322 -20.01111805);treino;0
2024-02-12 13:06:00;7;2024-S07;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.9283870348118;-43.941863654043004;POINT (-43.9418711591672 -19.9283929191736);treino;0
2024-02-12 16:41:00;7;2024-S07;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.912963130441167;-43.948053079532606;POINT (-43.9480620838225 -19.9129675055032);treino;0
2024-02-14 02:00:00;7;2024-S07;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.921419173420155;-43.92410076114633;POINT (-43.9240833 -19.9214134);treino;0
2024-02-14 02:00:00;7;2024-S07;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.906222899931706;-43.964075943477404;POINT (-43.9640618 -19.9062078);treino;0
2024-02-14 02:30:00;7;2024-S07;2;2024-02;1;2024-B1;1;2024-T1;2024;-19.921380522388123;-43.92407158830337;POINT (-43.9240833 -19.9214134);treino;0
